,"w=0.7,a1=a2=2"
2632,38.329791336412775
2633,38.329791336412775
2634,38.329791336412775
2635,38.329791336412775
2636,38.329791336412775
2637,38.329791336412775
2638,38.329791336412775
2639,38.329791336412775
2640,38.329791336412775
2641,38.329791336412775
2642,38.329791336412775
2643,38.329791336412775
2644,38.329791336412775
2645,38.329791336412775
2646,38.329791336412775
2647,38.329791336412775
2648,38.329791336412775
2649,38.329791336412775
2650,38.329791336412775
2651,38.329791336412775
2652,38.329791336412775
2653,38.329791336412775
2654,38.329791336412775
2655,38.329791336412775
2656,38.329791336412775
2657,38.329791336412775
2658,38.329791336412775
2659,38.329791336412775
2660,38.329791336412775
2661,38.329791336412775
2662,38.329791336412775
2663,38.329791336412775
2664,38.329791336412775
2665,38.329791336412775
2666,38.329791336412775
2667,38.329791336412775
2668,38.329791336412775
2669,38.329791336412775
2670,38.329791336412775
2671,38.329791336412775
2672,38.329791336412775
2673,38.329791336412775
2674,38.329791336412775
2675,38.329791336412775
2676,38.329791336412775
2677,38.329791336412775
2678,38.329791336412775
2679,38.329791336412775
2680,38.329791336412775
2681,38.329791336412775
2682,38.329791336412775
2683,38.329791336412775
2684,38.329791336412775
2685,38.329791336412775
2686,38.329791336412775
2687,38.329791336412775
2688,38.329791336412775
2689,38.329791336412775
2690,38.329791336412775
2691,38.329791336412775
2692,38.329791336412775
2693,38.329791336412775
2694,38.329791336412775
2695,38.329791336412775
2696,38.329791336412775
2697,38.329791336412775
2698,38.329791336412775
2699,38.329791336412775
2700,38.329791336412775
2701,38.329791336412775
2702,38.329791336412775
2703,38.329791336412775
2704,38.329791336412775
2705,38.329791336412775
2706,38.329791336412775
2707,38.329791336412775
2708,38.329791336412775
2709,38.329791336412775
2710,38.329791336412775
2711,38.329791336412775
2712,38.329791336412775
2713,38.329791336412775
2714,38.329791336412775
2715,38.329791336412775
2716,38.329791336412775
2717,38.329791336412775
2718,38.329791336412775
2719,38.329791336412775
2720,38.329791336412775
2721,38.329791336412775
2722,38.329791336412775
2723,38.329791336412775
2724,38.329791336412775
2725,38.329791336412775
2726,38.329791336412775
2727,38.329791336412775
2728,38.329791336412775
2729,38.329791336412775
2730,38.329791336412775
2731,38.329791336412775
2732,38.329791336412775
2733,38.329791336412775
2734,38.329791336412775
2735,38.329791336412775
2736,38.329791336412775
2737,38.329791336412775
2738,38.329791336412775
2739,38.329791336412775
2740,38.329791336412775
2741,38.329791336412775
2742,38.00299129752469
2743,38.00299129752469
2744,38.00299129752469
2745,38.00299129752469
2746,38.00299129752469
2747,38.00299129752469
2748,38.00299129752469
2749,38.00299129752469
2750,38.00299129752469
2751,38.00299129752469
2752,38.00299129752469
2753,38.00299129752469
2754,38.00299129752469
2755,38.00299129752469
2756,38.00299129752469
2757,38.00299129752469
2758,38.00299129752469
2759,38.00299129752469
2760,38.00299129752469
2761,38.00299129752469
2762,38.00299129752469
2763,38.00299129752469
2764,38.00299129752469
2765,38.00299129752469
2766,38.00299129752469
2767,38.00299129752469
2768,38.00299129752469
2769,38.00299129752469
2770,38.00299129752469
2771,38.00299129752469
2772,38.00299129752469
2773,38.00299129752469
2774,38.00299129752469
2775,38.00299129752469
2776,38.00299129752469
2777,38.00299129752469
2778,38.00299129752469
2779,38.00299129752469
2780,38.00299129752469
2781,38.00299129752469
2782,38.00299129752469
2783,38.00299129752469
2784,38.00299129752469
2785,38.00299129752469
2786,38.00299129752469
2787,38.00299129752469
2788,38.00299129752469
2789,38.00299129752469
2790,38.00299129752469
2791,38.00299129752469
2792,38.00299129752469
2793,38.00299129752469
2794,38.00299129752469
2795,38.00299129752469
2796,38.00299129752469
2797,38.00299129752469
2798,38.00299129752469
2799,38.00299129752469
2800,38.00299129752469
2801,38.00299129752469
2802,38.00299129752469
2803,38.00299129752469
2804,38.00299129752469
2805,38.00299129752469
2806,38.00299129752469
2807,38.00299129752469
2808,38.00299129752469
2809,38.00299129752469
2810,38.00299129752469
2811,38.00299129752469
2812,38.00299129752469
2813,38.00299129752469
2814,38.00299129752469
2815,37.87974365807046
2816,37.87974365807046
2817,37.87974365807046
2818,37.87974365807046
2819,37.87974365807046
2820,37.87974365807046
2821,37.87974365807046
2822,37.87974365807046
2823,37.87974365807046
2824,37.87974365807046
2825,37.87974365807046
2826,37.87974365807046
2827,37.87974365807046
2828,37.87974365807046
2829,37.87974365807046
2830,37.87974365807046
2831,37.87974365807046
2832,37.87974365807046
2833,37.87974365807046
2834,37.87974365807046
2835,37.87974365807046
2836,37.87974365807046
2837,37.87974365807046
2838,37.87974365807046
2839,37.87974365807046
2840,37.87974365807046
2841,37.87974365807046
2842,37.87974365807046
2843,37.87974365807046
2844,37.87974365807046
2845,37.87974365807046
2846,37.87974365807046
2847,37.87974365807046
2848,37.87974365807046
2849,37.87974365807046
2850,37.87974365807046
2851,37.87974365807046
2852,37.87974365807046
2853,37.87974365807046
2854,37.87974365807046
2855,37.87974365807046
2856,37.87974365807046
2857,37.87974365807046
2858,37.87974365807046
2859,37.87974365807046
2860,37.87974365807046
2861,37.87974365807046
2862,37.87974365807046
2863,37.87974365807046
2864,37.87974365807046
2865,37.87974365807046
2866,37.87974365807046
2867,37.87974365807046
2868,37.87974365807046
2869,37.87974365807046
2870,37.87974365807046
2871,37.87974365807046
2872,37.87974365807046
2873,37.87974365807046
2874,37.87974365807046
2875,37.87974365807046
2876,37.87974365807046
2877,37.82279947991821
2878,37.82279947991821
2879,37.82279947991821
2880,37.82279947991821
2881,37.82279947991821
2882,37.82279947991821
2883,37.82279947991821
2884,37.82279947991821
2885,37.82279947991821
2886,37.82279947991821
2887,37.82279947991821
2888,37.82279947991821
2889,37.82279947991821
2890,37.82279947991821
2891,37.82279947991821
2892,37.82279947991821
2893,37.82279947991821
2894,37.82279947991821
2895,37.82279947991821
2896,37.82279947991821
2897,37.66865919055142
2898,37.66865919055142
2899,37.66865919055142
2900,37.66865919055142
2901,37.66865919055142
2902,37.66865919055142
2903,37.66865919055142
2904,37.66865919055142
2905,37.64310772725443
2906,37.64310772725443
2907,37.64310772725443
2908,37.64310772725443
2909,37.64310772725443
2910,37.64310772725443
2911,37.64310772725443
2912,37.64310772725443
2913,37.64310772725443
2914,37.64310772725443
2915,37.64310772725443
2916,37.64310772725443
2917,37.64310772725443
2918,37.64310772725443
2919,37.64310772725443
2920,37.64310772725443
2921,37.64310772725443
2922,37.64310772725443
2923,37.64310772725443
2924,37.64310772725443
2925,37.64310772725443
2926,37.64310772725443
2927,37.64310772725443
2928,37.64310772725443
2929,37.64310772725443
2930,37.64310772725443
2931,37.64310772725443
2932,37.64310772725443
2933,37.553130477510294
2934,37.553130477510294
2935,37.553130477510294
2936,37.553130477510294
2937,37.553130477510294
2938,37.553130477510294
2939,37.553130477510294
2940,37.553130477510294
2941,37.553130477510294
2942,37.553130477510294
2943,37.553130477510294
2944,37.553130477510294
2945,37.553130477510294
2946,37.553130477510294
2947,37.553130477510294
2948,37.553130477510294
2949,37.553130477510294
2950,37.553130477510294
2951,37.553130477510294
2952,37.553130477510294
2953,37.553130477510294
2954,37.553130477510294
2955,37.553130477510294
2956,37.553130477510294
2957,37.553130477510294
2958,37.553130477510294
2959,37.553130477510294
2960,37.553130477510294
2961,37.553130477510294
2962,37.553130477510294
2963,37.553130477510294
2964,37.553130477510294
2965,37.553130477510294
2966,37.553130477510294
2967,37.553130477510294
2968,37.553130477510294
2969,37.553130477510294
2970,37.553130477510294
2971,37.553130477510294
2972,37.553130477510294
2973,37.553130477510294
2974,37.553130477510294
2975,37.553130477510294
2976,37.553130477510294
2977,37.553130477510294
2978,37.553130477510294
2979,37.553130477510294
2980,37.553130477510294
2981,37.553130477510294
2982,37.553130477510294
2983,37.47562565637766
2984,37.47562565637766
2985,37.47562565637766
2986,37.47562565637766
2987,37.47562565637766
2988,37.47562565637766
2989,37.47562565637766
2990,37.47562565637766
2991,37.47562565637766
2992,37.47562565637766
2993,37.47562565637766
2994,37.47562565637766
2995,37.47562565637766
2996,37.47562565637766
2997,37.47562565637766
2998,37.47562565637766
2999,37.47562565637766
3000,37.47562565637766
3001,37.47562565637766
3002,37.47562565637766
3003,37.47562565637766
3004,37.47562565637766
3005,37.47562565637766
3006,37.47562565637766
3007,37.47562565637766
3008,37.47562565637766
3009,37.460004005154744
3010,37.460004005154744
3011,37.460004005154744
3012,37.460004005154744
3013,37.460004005154744
3014,37.460004005154744
3015,37.460004005154744
3016,37.460004005154744
3017,37.460004005154744
3018,37.460004005154744
3019,37.460004005154744
3020,37.460004005154744
3021,37.460004005154744
3022,37.460004005154744
3023,37.460004005154744
3024,37.460004005154744
3025,37.460004005154744
3026,37.460004005154744
3027,37.460004005154744
3028,37.460004005154744
3029,37.460004005154744
3030,37.460004005154744
3031,37.460004005154744
3032,37.460004005154744
3033,37.460004005154744
3034,37.460004005154744
3035,37.460004005154744
3036,37.460004005154744
3037,37.409604541240434
3038,37.409604541240434
3039,37.409604541240434
3040,37.409604541240434
3041,37.409604541240434
3042,37.409604541240434
3043,37.409604541240434
3044,37.409604541240434
3045,37.409604541240434
3046,37.409604541240434
3047,37.409604541240434
3048,37.409604541240434
3049,37.409604541240434
3050,37.409604541240434
3051,37.29416865248573
3052,37.29416865248573
3053,37.29416865248573
3054,37.29416865248573
3055,37.29416865248573
3056,37.29416865248573
3057,37.29416865248573
3058,37.29416865248573
3059,37.29416865248573
3060,37.29416865248573
3061,37.29416865248573
3062,37.29416865248573
3063,37.29416865248573
3064,37.29416865248573
3065,37.29416865248573
3066,37.29416865248573
3067,37.29416865248573
3068,37.29416865248573
3069,37.29416865248573
3070,37.29416865248573
3071,37.29416865248573
3072,37.29416865248573
3073,37.29416865248573
3074,37.29416865248573
3075,37.29416865248573
3076,37.29416865248573
3077,37.29416865248573
3078,37.29416865248573
3079,37.29416865248573
3080,37.29416865248573
3081,37.29416865248573
3082,37.29416865248573
3083,37.29416865248573
3084,37.29416865248573
3085,37.29416865248573
3086,37.29416865248573
3087,37.29416865248573
3088,37.29416865248573
3089,37.29416865248573
3090,37.29416865248573
3091,37.29416865248573
3092,37.29416865248573
3093,37.29416865248573
3094,37.29416865248573
3095,37.29416865248573
3096,37.29416865248573
3097,37.29416865248573
3098,37.28668039919985
3099,37.28668039919985
3100,37.28668039919985
3101,37.28668039919985
3102,37.28668039919985
3103,37.28668039919985
3104,37.28668039919985
3105,37.28668039919985
3106,37.28668039919985
3107,37.28668039919985
3108,37.28668039919985
3109,37.28668039919985
3110,37.28668039919985
3111,37.28668039919985
3112,37.28668039919985
3113,37.28668039919985
3114,37.28668039919985
3115,37.28668039919985
3116,37.28668039919985
3117,37.28668039919985
3118,37.28668039919985
3119,37.28668039919985
3120,37.28668039919985
3121,37.28668039919985
3122,37.28668039919985
3123,37.28668039919985
3124,37.28668039919985
3125,37.28668039919985
3126,37.28668039919985
3127,37.28668039919985
3128,37.28668039919985
3129,37.28668039919985
3130,37.28668039919985
3131,37.28668039919985
3132,37.28668039919985
3133,37.28668039919985
3134,37.28668039919985
3135,37.28668039919985
3136,37.28668039919985
3137,37.28668039919985
3138,37.28668039919985
3139,37.28668039919985
3140,37.28668039919985
3141,37.28668039919985
3142,37.28668039919985
3143,37.28668039919985
3144,37.28668039919985
3145,37.28668039919985
3146,37.28668039919985
3147,37.28668039919985
3148,37.28668039919985
3149,37.28668039919985
3150,37.28668039919985
3151,37.28668039919985
3152,37.28668039919985
3153,37.28668039919985
3154,37.28668039919985
3155,37.28668039919985
3156,37.28668039919985
3157,37.28668039919985
3158,37.28668039919985
3159,37.28668039919985
3160,37.28668039919985
3161,37.28668039919985
3162,37.28668039919985
3163,37.28668039919985
3164,37.28668039919985
3165,37.28668039919985
3166,37.28668039919985
3167,37.28668039919985
3168,37.28668039919985
3169,37.28668039919985
3170,37.28668039919985
3171,37.28668039919985
3172,37.28668039919985
3173,37.28668039919985
3174,37.28668039919985
3175,37.28668039919985
3176,37.28668039919985
3177,37.28668039919985
3178,37.28668039919985
3179,37.28668039919985
3180,37.28668039919985
3181,37.28668039919985
3182,37.28668039919985
3183,37.28668039919985
3184,37.28668039919985
3185,37.28668039919985
3186,37.28668039919985
3187,37.28668039919985
3188,37.28668039919985
3189,37.28668039919985
3190,37.28668039919985
3191,37.28668039919985
3192,37.28668039919985
3193,37.28668039919985
3194,37.28668039919985
3195,37.28668039919985
3196,37.28668039919985
3197,37.28668039919985
3198,37.28668039919985
3199,37.28668039919985
3200,37.28668039919985
3201,37.28668039919985
3202,37.28668039919985
3203,37.28668039919985
3204,37.28668039919985
3205,37.28668039919985
3206,37.28668039919985
3207,37.28668039919985
3208,37.28668039919985
3209,37.28668039919985
3210,37.28668039919985
3211,37.28668039919985
3212,37.28668039919985
3213,37.28668039919985
3214,37.28668039919985
3215,37.28668039919985
3216,37.28668039919985
3217,37.28668039919985
3218,37.28668039919985
3219,37.28668039919985
3220,37.28668039919985
3221,37.28668039919985
3222,37.28668039919985
3223,37.28668039919985
3224,37.28668039919985
3225,37.28668039919985
3226,37.28668039919985
3227,37.28668039919985
3228,37.28668039919985
3229,37.28668039919985
3230,37.28668039919985
3231,37.28668039919985
3232,37.28668039919985
3233,37.28668039919985
3234,37.28668039919985
3235,37.19070657354516
3236,37.19070657354516
3237,37.19070657354516
3238,37.19070657354516
3239,37.19070657354516
3240,37.19070657354516
3241,37.19070657354516
3242,37.19070657354516
3243,37.19070657354516
3244,37.19070657354516
3245,37.19070657354516
3246,37.19070657354516
3247,37.19070657354516
3248,37.19070657354516
3249,37.19070657354516
3250,37.19070657354516
3251,37.19070657354516
3252,37.19070657354516
3253,37.19070657354516
3254,37.19070657354516
3255,37.19070657354516
3256,37.19070657354516
3257,37.19070657354516
3258,37.19070657354516
3259,37.19070657354516
3260,37.19070657354516
3261,37.19070657354516
3262,37.19070657354516
3263,37.19070657354516
3264,37.19070657354516
3265,36.9817581976442
3266,36.9817581976442
3267,36.9817581976442
3268,36.9817581976442
3269,36.9817581976442
3270,36.9817581976442
3271,36.9817581976442
3272,36.9817581976442
3273,36.9817581976442
3274,36.9817581976442
3275,36.9817581976442
3276,36.9817581976442
3277,36.9817581976442
3278,36.9817581976442
3279,36.9817581976442
3280,36.9817581976442
3281,36.9817581976442
3282,36.9817581976442
3283,36.9817581976442
3284,36.9817581976442
3285,36.9817581976442
3286,36.9817581976442
3287,36.9817581976442
3288,36.9817581976442
3289,36.9817581976442
3290,36.9817581976442
3291,36.9817581976442
3292,36.9817581976442
3293,36.9817581976442
3294,36.9817581976442
3295,36.9817581976442
3296,36.9817581976442
3297,36.9817581976442
3298,36.9817581976442
3299,36.9817581976442
3300,36.9817581976442
3301,36.9817581976442
3302,36.9817581976442
3303,36.9817581976442
3304,36.9817581976442
3305,36.9817581976442
3306,36.9817581976442
3307,36.9817581976442
3308,36.9817581976442
3309,36.9817581976442
3310,36.9817581976442
3311,36.9817581976442
3312,36.9817581976442
3313,36.9817581976442
3314,36.9817581976442
3315,36.9817581976442
3316,36.9817581976442
3317,36.9817581976442
3318,36.9817581976442
3319,36.9817581976442
3320,36.9817581976442
3321,36.9817581976442
3322,36.9817581976442
3323,36.9817581976442
3324,36.9817581976442
3325,36.9817581976442
3326,36.9817581976442
3327,36.9817581976442
3328,36.9817581976442
3329,36.9817581976442
3330,36.9817581976442
3331,36.9817581976442
3332,36.9817581976442
3333,36.9817581976442
3334,36.9817581976442
3335,36.9817581976442
3336,36.9817581976442
3337,36.9817581976442
3338,36.9817581976442
3339,36.9817581976442
3340,36.9817581976442
3341,36.9817581976442
3342,36.9817581976442
3343,36.9817581976442
3344,36.9817581976442
3345,36.9817581976442
3346,36.9817581976442
3347,36.9817581976442
3348,36.9817581976442
3349,36.9817581976442
3350,36.9817581976442
3351,36.9817581976442
3352,36.9817581976442
3353,36.9817581976442
3354,36.9817581976442
3355,36.9817581976442
3356,36.9817581976442
3357,36.9817581976442
3358,36.9817581976442
3359,36.9817581976442
3360,36.9817581976442
3361,36.9817581976442
3362,36.9817581976442
3363,36.9817581976442
3364,36.9817581976442
3365,36.9817581976442
3366,36.9817581976442
3367,36.9817581976442
3368,36.9817581976442
3369,36.9817581976442
3370,36.9817581976442
3371,36.9817581976442
3372,36.9817581976442
3373,36.9817581976442
3374,36.9817581976442
3375,36.9817581976442
3376,36.9817581976442
3377,36.9817581976442
3378,36.9817581976442
3379,36.9817581976442
3380,36.9817581976442
3381,36.9817581976442
3382,36.9817581976442
3383,36.9817581976442
3384,36.9817581976442
3385,36.9817581976442
3386,36.9817581976442
3387,36.9817581976442
3388,36.9817581976442
3389,36.9817581976442
3390,36.9817581976442
3391,36.9817581976442
3392,36.9817581976442
3393,36.9817581976442
3394,36.9817581976442
3395,36.9817581976442
3396,36.9817581976442
3397,36.9817581976442
3398,36.9817581976442
3399,36.9817581976442
3400,36.9817581976442
3401,36.9817581976442
3402,36.9817581976442
3403,36.9817581976442
3404,36.9817581976442
3405,36.9817581976442
3406,36.9817581976442
3407,36.9817581976442
3408,36.9817581976442
3409,36.9817581976442
3410,36.9817581976442
3411,36.9817581976442
3412,36.9817581976442
3413,36.9817581976442
3414,36.9817581976442
3415,36.9817581976442
3416,36.9817581976442
3417,36.9817581976442
3418,36.9817581976442
3419,36.9817581976442
3420,36.9817581976442
3421,36.9817581976442
3422,36.9817581976442
3423,36.9817581976442
3424,36.9817581976442
3425,36.9817581976442
3426,36.9817581976442
3427,36.9817581976442
3428,36.9817581976442
3429,36.9817581976442
3430,36.9817581976442
3431,36.9817581976442
3432,36.9817581976442
3433,36.752144764537356
3434,36.752144764537356
3435,36.752144764537356
3436,36.752144764537356
3437,36.752144764537356
3438,36.752144764537356
3439,36.752144764537356
3440,36.752144764537356
3441,36.752144764537356
3442,36.752144764537356
3443,36.752144764537356
3444,36.752144764537356
3445,36.752144764537356
3446,36.752144764537356
3447,36.752144764537356
3448,36.752144764537356
3449,36.752144764537356
3450,36.752144764537356
3451,36.752144764537356
3452,36.752144764537356
3453,36.752144764537356
3454,36.752144764537356
3455,36.752144764537356
3456,36.752144764537356
3457,36.752144764537356
3458,36.752144764537356
3459,36.752144764537356
3460,36.752144764537356
3461,36.752144764537356
3462,36.752144764537356
3463,36.752144764537356
3464,36.752144764537356
3465,36.752144764537356
3466,36.752144764537356
3467,36.752144764537356
3468,36.752144764537356
3469,36.752144764537356
3470,36.752144764537356
3471,36.752144764537356
3472,36.752144764537356
3473,36.752144764537356
3474,36.752144764537356
3475,36.752144764537356
3476,36.752144764537356
3477,36.752144764537356
3478,36.752144764537356
3479,36.752144764537356
3480,36.752144764537356
3481,36.752144764537356
3482,36.752144764537356
3483,36.752144764537356
3484,36.752144764537356
3485,36.752144764537356
3486,36.752144764537356
3487,36.752144764537356
3488,36.752144764537356
3489,36.752144764537356
3490,36.752144764537356
3491,36.71257210270201
3492,36.71257210270201
3493,36.71257210270201
3494,36.71257210270201
3495,36.71257210270201
3496,36.71257210270201
3497,36.71257210270201
3498,36.71257210270201
3499,36.71257210270201
3500,36.71257210270201
3501,36.71257210270201
3502,36.71257210270201
3503,36.71257210270201
3504,36.71257210270201
3505,36.71257210270201
3506,36.71257210270201
3507,36.71257210270201
3508,36.71257210270201
3509,36.71257210270201
3510,36.68087540827999
3511,36.68087540827999
3512,36.68087540827999
3513,36.68087540827999
3514,36.68087540827999
3515,36.68087540827999
3516,36.68087540827999
3517,36.68087540827999
3518,36.68087540827999
3519,36.68087540827999
3520,36.68087540827999
3521,36.68087540827999
3522,36.68087540827999
3523,36.68087540827999
3524,36.68087540827999
3525,36.68087540827999
3526,36.68087540827999
3527,36.68087540827999
3528,36.68087540827999
3529,36.68087540827999
3530,36.68087540827999
3531,36.68087540827999
3532,36.68087540827999
3533,36.68087540827999
3534,36.68087540827999
3535,36.68087540827999
3536,36.68087540827999
3537,36.68087540827999
3538,36.68087540827999
3539,36.68087540827999
3540,36.68087540827999
3541,36.68087540827999
3542,36.68087540827999
3543,36.68087540827999
3544,36.68087540827999
3545,36.68087540827999
3546,36.68087540827999
3547,36.68087540827999
3548,36.68087540827999
3549,36.68087540827999
3550,36.68087540827999
3551,36.68087540827999
3552,36.68087540827999
3553,36.68087540827999
3554,36.68087540827999
3555,36.68087540827999
3556,36.68087540827999
3557,36.68087540827999
3558,36.68087540827999
3559,36.68087540827999
3560,36.66880341722048
3561,36.66880341722048
3562,36.66880341722048
3563,36.66880341722048
3564,36.66880341722048
3565,36.66880341722048
3566,36.66880341722048
3567,36.66880341722048
3568,36.66880341722048
3569,36.66880341722048
3570,36.66880341722048
3571,36.66880341722048
3572,36.66880341722048
3573,36.66880341722048
3574,36.56458980858161
3575,36.56458980858161
3576,36.56458980858161
3577,36.56458980858161
3578,36.56458980858161
3579,36.56458980858161
3580,36.56458980858161
3581,36.56458980858161
3582,36.56458980858161
3583,36.56458980858161
3584,36.56458980858161
3585,36.56458980858161
3586,36.56458980858161
3587,36.56458980858161
3588,36.56458980858161
3589,36.56458980858161
3590,36.56458980858161
3591,36.56458980858161
3592,36.56458980858161
3593,36.56458980858161
3594,36.56458980858161
3595,36.56458980858161
3596,36.56458980858161
3597,36.56458980858161
3598,36.56458980858161
3599,36.56458980858161
3600,36.56458980858161
3601,36.56458980858161
3602,36.56458980858161
3603,36.56458980858161
3604,36.56458980858161
3605,36.56458980858161
3606,36.56458980858161
3607,36.56458980858161
3608,36.56458980858161
3609,36.56458980858161
3610,36.56458980858161
3611,36.56458980858161
3612,36.56458980858161
3613,36.56458980858161
3614,36.56458980858161
3615,36.56458980858161
3616,36.56458980858161
3617,36.56458980858161
3618,36.56458980858161
3619,36.56458980858161
3620,36.56458980858161
3621,36.56458980858161
3622,36.56458980858161
3623,36.56458980858161
3624,36.56458980858161
3625,36.56458980858161
3626,36.56458980858161
3627,36.56458980858161
3628,36.56458980858161
3629,36.55181226676988
3630,36.55181226676988
3631,36.55181226676988
3632,36.55181226676988
3633,36.55181226676988
3634,36.55181226676988
3635,36.55181226676988
3636,36.55181226676988
3637,36.55181226676988
3638,36.55181226676988
3639,36.55181226676988
3640,36.55181226676988
3641,36.55181226676988
3642,36.55181226676988
3643,36.55181226676988
3644,36.55181226676988
3645,36.55181226676988
3646,36.55181226676988
3647,36.55181226676988
3648,36.55181226676988
3649,36.55181226676988
3650,36.55181226676988
3651,36.55181226676988
3652,36.55181226676988
3653,36.55181226676988
3654,36.55181226676988
3655,36.55181226676988
3656,36.55181226676988
3657,36.55181226676988
3658,36.55181226676988
3659,36.55181226676988
3660,36.55181226676988
3661,36.55181226676988
3662,36.55181226676988
3663,36.55181226676988
3664,36.55181226676988
3665,36.55181226676988
3666,36.55181226676988
3667,36.55181226676988
3668,36.55181226676988
3669,36.55181226676988
3670,36.55181226676988
3671,36.55181226676988
3672,36.55181226676988
3673,36.55181226676988
3674,36.55181226676988
3675,36.55181226676988
3676,36.55181226676988
3677,36.55181226676988
3678,36.55181226676988
3679,36.55181226676988
3680,36.55181226676988
3681,36.55181226676988
3682,36.55181226676988
3683,36.55181226676988
3684,36.55181226676988
3685,36.55181226676988
3686,36.55181226676988
3687,36.55181226676988
3688,36.55181226676988
3689,36.55181226676988
3690,36.55181226676988
3691,36.55181226676988
3692,36.55181226676988
3693,36.55181226676988
3694,36.55181226676988
3695,36.55181226676988
3696,36.55181226676988
3697,36.55181226676988
3698,36.55181226676988
3699,36.55181226676988
3700,36.55181226676988
3701,36.55181226676988
3702,36.55181226676988
3703,36.55181226676988
3704,36.55181226676988
3705,36.55181226676988
3706,36.55181226676988
3707,36.55181226676988
3708,36.55181226676988
3709,36.55181226676988
3710,36.55181226676988
3711,36.55181226676988
3712,36.55181226676988
3713,36.55181226676988
3714,36.55181226676988
3715,36.55181226676988
3716,36.55181226676988
3717,36.55181226676988
3718,36.55181226676988
3719,36.55181226676988
3720,36.55181226676988
3721,36.55181226676988
3722,36.55181226676988
3723,36.55181226676988
3724,36.55181226676988
3725,36.52489276649779
3726,36.52489276649779
3727,36.52489276649779
3728,36.52489276649779
3729,36.52489276649779
3730,36.52489276649779
3731,36.52489276649779
3732,36.52489276649779
3733,36.52489276649779
3734,36.52489276649779
3735,36.52489276649779
3736,36.52489276649779
3737,36.52489276649779
3738,36.52489276649779
3739,36.52489276649779
3740,36.52489276649779
3741,36.52489276649779
3742,36.52489276649779
3743,36.52489276649779
3744,36.52489276649779
3745,36.52489276649779
3746,36.52489276649779
3747,36.52489276649779
3748,36.52489276649779
3749,36.52489276649779
3750,36.52489276649779
3751,36.52489276649779
3752,36.52489276649779
3753,36.52489276649779
3754,36.52489276649779
3755,36.52489276649779
3756,36.52489276649779
3757,36.52489276649779
3758,36.52489276649779
3759,36.52489276649779
3760,36.52489276649779
3761,36.52489276649779
3762,36.52489276649779
3763,36.52489276649779
3764,36.52489276649779
3765,36.52489276649779
3766,36.52489276649779
3767,36.52489276649779
3768,36.52489276649779
3769,36.52489276649779
3770,36.52489276649779
3771,36.52489276649779
3772,36.52489276649779
3773,36.34576072600353
3774,36.34576072600353
3775,36.34576072600353
3776,36.34576072600353
3777,36.34576072600353
3778,36.34576072600353
3779,36.34576072600353
3780,36.34576072600353
3781,36.34576072600353
3782,36.34576072600353
3783,36.34576072600353
3784,36.34576072600353
3785,36.34576072600353
3786,36.34576072600353
3787,36.34576072600353
3788,36.34576072600353
3789,36.31337361741489
3790,36.31337361741489
3791,36.31337361741489
3792,36.31337361741489
3793,36.31337361741489
3794,36.31337361741489
3795,36.31337361741489
3796,36.31337361741489
3797,36.31337361741489
3798,36.31337361741489
3799,36.31337361741489
3800,36.31337361741489
3801,36.31337361741489
3802,36.31337361741489
3803,36.31337361741489
3804,36.31337361741489
3805,36.31337361741489
3806,36.31337361741489
3807,36.31337361741489
3808,36.31337361741489
3809,36.31337361741489
3810,36.31337361741489
3811,36.31337361741489
3812,36.31337361741489
3813,36.31337361741489
3814,36.31337361741489
3815,36.31337361741489
3816,36.31337361741489
3817,36.31337361741489
3818,36.31337361741489
3819,36.31337361741489
3820,36.31337361741489
3821,36.31337361741489
3822,36.31337361741489
3823,36.31337361741489
3824,36.31337361741489
3825,36.31337361741489
3826,36.31337361741489
3827,36.31337361741489
3828,36.31337361741489
3829,36.31337361741489
3830,36.31337361741489
3831,36.31337361741489
3832,36.31337361741489
3833,36.31337361741489
3834,36.31337361741489
3835,36.31337361741489
3836,36.31337361741489
3837,36.31337361741489
3838,36.31337361741489
3839,36.31337361741489
3840,36.31337361741489
3841,36.31337361741489
3842,36.31337361741489
3843,36.31337361741489
3844,36.31337361741489
3845,36.31337361741489
3846,36.31337361741489
3847,36.11827324568598
3848,36.11827324568598
3849,36.11827324568598
3850,36.11827324568598
3851,36.11827324568598
3852,36.11827324568598
3853,36.11827324568598
3854,36.11827324568598
3855,36.11827324568598
3856,36.11827324568598
3857,36.11827324568598
3858,36.11827324568598
3859,36.11827324568598
3860,36.11827324568598
3861,36.11827324568598
3862,36.11827324568598
3863,36.11827324568598
3864,36.11827324568598
3865,36.11827324568598
3866,36.11827324568598
3867,36.11827324568598
3868,36.11827324568598
3869,36.11827324568598
3870,36.11827324568598
3871,36.11827324568598
3872,36.11827324568598
3873,36.11827324568598
3874,36.11827324568598
3875,36.11827324568598
3876,36.11827324568598
3877,36.11827324568598
3878,36.11827324568598
3879,36.11827324568598
3880,36.11827324568598
3881,36.11827324568598
3882,36.11827324568598
3883,36.11827324568598
3884,36.11827324568598
3885,36.11827324568598
3886,36.11827324568598
3887,36.11827324568598
3888,36.11827324568598
3889,36.11827324568598
3890,36.11827324568598
3891,36.11827324568598
3892,36.11827324568598
3893,36.11827324568598
3894,36.11827324568598
3895,36.11827324568598
3896,36.11827324568598
3897,36.11827324568598
3898,36.11827324568598
3899,36.11827324568598
3900,36.11827324568598
3901,36.11827324568598
3902,36.11827324568598
